serial,title_eng,title_chi,language,author,detailed_authorship,publisher,ISBN_1,ISSN_1,medium_1,price_1_currency,price_1,ISBN_2,ISSN_2,medium_2,price_2_currency,price_2,location_of_publication,year_of_publication,format,details,edition
2010-01901,CLASSROOM pre-secondary 1 English assorted exercises. P.6,課室中一入學前英文科分類練習. P.6,English,R. Tsui,,Classroom Publications Limited,978-988-212-783-8,,pbk.,$,55.00,,,,,,Hong Kong,2010,63 p. : ill. (chiefly col.) ; 29 cm.,+ 1 mock paper + 1 CD (Hong Kong attainment test),New ed.
2010-01902,CLASSROOM primary TSA English success in 8 weeks. P.3,,English,,"edited by Jojo Ng, Christy Li",Classroom Publications Limited,978-988-212-778-4,,sp,$,57.50,,,,,,Hong Kong,2010,various paging : ill. (some col.) ; 31 cm.,+ 1 audio-CD + answer key Text partially in Chinese,
2010-01903,CLASSROOM primary TSA English success in 8 weeks. P.6,,English,,"edited by Jojo Ng, Christy Li",Classroom Publications Limited,978-988-212-779-1,,sp,$,57.50,,,,,,Hong Kong,2010,various paging : ill. (some col.) ; 31 cm.,+ 1 audio-CD + answer key Text partially in Chinese,
2010-03164,CLP HOLDINGS LIMITED CLP Holdings Limited 2009 sustainability report - in essence,,English,,,CLP Holdings Limited,,,,,,,,,,,Hong Kong,2010,"23 p. : col. ill., col. ports, col. charts ; 30 cm.",Unpriced,
2010-03160,CLP HOLDINGS LIMITED CLP Holdings Limited annual report 2009,,English,,,CLP Holdings Limited,,,,,,,,,,,Hong Kong,2010,"208 p. : col. ill., col. ports, col. charts ; 30 cm.",Unpriced (sp.),
2010-01942,CONCEPTUAL architecture,,English,,edited by Wang Shaoqiang,Sandu Publishing Company Limited,978-988-18544-5-2,,,,Unpriced,,,,,,Hong Kong,2010,271 p. : ill. (chiefly col.) ; 30 cm.,,
2010-01974,CONSOLIDATED index to all reported Hong Kong decisions. 2009 cumulative supplement issue 6,,English,,,LexisNexis,978-988-8016-87-7,,pbk.,$,2100.00,,,,,,Hong Kong,2009,"xiv, 1203 p. ; 25 cm.",,
2010-02755,CONTRACTUAL and regulatory innovations in building and real estate,,English,,"edited by Edwin H.W. Chan, Edward C.Y. Yiu",Pace Publishing Limited,978-962-7723-38-7,,pbk.,$,100.00,,,,,,Hong Kong,2008,"vii, 136 p. : col. ill. ; 29 cm.",,
2010-02724,COPYBOOK. 1,,English,,,New Asia Publishing House Limited,978-962-269-187-2,,pbk.,$,8.00,,,,,,Hong Kong,1988 (reprinted),32 p. : col. ill. ; 19 x 26 cm.,,
2010-02725,COPYBOOK. 2,,English,,,New Asia Publishing House Limited,978-962-269-193-3,,pbk.,$,8.00,,,,,,Hong Kong,1988 (reprinted),32 p. : col. ill. ; 19 x 26 cm.,,
2010-02726,COPYBOOK. 3,,English,,,New Asia Publishing House Limited,978-962-269-188-9,,pbk.,$,8.00,,,,,,Hong Kong,1988 (reprinted),32 p. : col. ill. ; 19 x 26 cm.,,
2010-02727,COPYBOOK. 4,,English,,,New Asia Publishing House Limited,978-962-269-194-0,,pbk.,$,8.00,,,,,,Hong Kong,1988 (reprinted),32 p. : col. ill. ; 19 x 26 cm.,,
2010-02728,COPYBOOK. 5,,English,,,New Asia Publishing House Limited,978-962-269-189-6,,pbk.,$,8.00,,,,,,Hong Kong,1988 (reprinted),32 p. : col. ill. ; 19 x 26 cm.,,
2010-02729,COPYBOOK. 6,,English,,,New Asia Publishing House Limited,978-962-269-195-7,,pbk.,$,8.00,,,,,,Hong Kong,1988 (reprinted),32 p. : col. ill. ; 19 x 26 cm.,,
2010-02730,COPYBOOK. 8,,English,,,New Asia Publishing House Limited,978-962-269-196-4,,pbk.,$,8.00,,,,,,Hong Kong,1988 (reprinted),32 p. : col. ill. ; 19 x 26 cm.,,
2010-02731,COPYBOOK. 9,,English,,,New Asia Publishing House Limited,978-962-269-191-9,,pbk.,$,8.00,,,,,,Hong Kong,1988 (reprinted),32 p. : col. ill. ; 19 x 26 cm.,,
2010-02732,COPYBOOK. 10,,English,,,New Asia Publishing House Limited,978-962-269-197-1,,pbk.,$,8.00,,,,,,Hong Kong,1988 (reprinted),32 p. : col. ill. ; 19 x 26 cm.,,
2010-02733,COPYBOOK. 11,,English,,,New Asia Publishing House Limited,978-962-269-192-6,,pbk.,$,8.00,,,,,,Hong Kong,1988 (reprinted),32 p. : col. ill. ; 19 x 26 cm.,,
2010-02734,COPYBOOK. 12,,English,,,New Asia Publishing House Limited,978-962-269-198-8,,pbk.,$,8.00,,,,,,Hong Kong,1988 (reprinted),32 p. : col. ill. ; 19 x 26 cm.,,
2010-02374,"CRIOCM 2009 International Symposium on Advancement of Construction Management and Real Estate : 29th-31st October, 2009, Nanjing, China. Vol. 1",,English,,edited by Qi-ming Li ... [et al.],The Hong Kong Polytechnic University,978-962-367-674-8,,pbk.,,Unpriced,,,,,,Hong Kong,2009,"VII, 1-552 p. : ill., maps, charts ; 30 cm.",+ 1 CDROM,
2010-02375,"CRIOCM 2009 International Symposium on Advancement of Construction Management and Real Estate : 29th-31st October, 2009, Nanjing, China. Vol. 2",,English,,edited by Qi-ming Li ... [et al.],The Hong Kong Polytechnic University,978-962-367-674-8,,pbk.,,Unpriced,,,,,,Hong Kong,2009,"VI, 558-1052 p. : ill., charts ; 30 cm.",,
2010-02376,"CRIOCM 2009 International Symposium on Advancement of Construction Management and Real Estate : 29th-31st October, 2009, Nanjing, China. Vol. 3",,English,,edited by Qi-ming Li ... [et al.],The Hong Kong Polytechnic University,978-962-367-674-8,,pbk.,,Unpriced,,,,,,Hong Kong,2009,"VI, 1054-1486 p. : ill., charts ; 30 cm.",,
2010-02377,"CRIOCM 2009 International Symposium on Advancement of Construction Management and Real Estate : 29th-31st October, 2009, Nanjing, China. Vol. 4",,English,,edited by Qi-ming Li ... [et al.],The Hong Kong Polytechnic University,978-962-367-674-8,,pbk.,,Unpriced,,,,,,Hong Kong,2009,"VI, 1502-2036 p. : ill., charts ; 30 cm.",,
2010-02378,"CRIOCM 2009 International Symposium on Advancement of Construction Management and Real Estate : 29th-31st October, 2009, Nanjing, China. Vol. 5",,English,,edited by Qi-ming Li ... [et al.],The Hong Kong Polytechnic University,978-962-367-674-8,,pbk.,,Unpriced,,,,,,Hong Kong,2009,"V, 2044-2416 p. : ill., charts ; 30 cm.",,
2010-02379,"CRIOCM 2009 International Symposium on Advancement of Construction Management and Real Estate : 29th-31st October, 2009, Nanjing, China. Vol. 6",,English,,edited by Qi-ming Li ... [et al.],The Hong Kong Polytechnic University,978-962-367-674-8,,pbk.,,Unpriced,,,,,,Hong Kong,2009,"VII, 2425-2876 p. : ill., charts ; 30 cm.",,
2010-02671,"CUA, Jeremiah L. K. Pioneers who experienced Christ : the three Marys",,English,,Jeremiah L.K. Cua ; translated by James R.Z. Lu,Living Spring Publications,978-1-883059-26-2,,pbk.,$,78.00,,,,,,Hong Kong,2009,"xxv, 271 p. : ill. ; 21 cm.",A series on the message of biblical characters ; Vol. 8,
2010-01797,CURRICULUM reform : foundation to consolidation. Monograph 1,,English,,,"The University of Hong Kong, Li Ka Shing Faculty of Medicine, Institute of Medical and Health Sciences Education",978-988-99431-0-3,,pbk.,$,50.00,,,,,,Hong Kong,2004,42 p. ; 21 cm.,,
2010-03111,The CZECH market beyond the global crisis,,English,,"[compiled by Research Department, Hong Kong Trade Development Council]","Hong Kong Trade Development Council, Research Department",978-988-18541-0-0,,pbk.,$,200.00,,,,,,Hong Kong,2010,"v, 55 p. : col. ill., col. charts ; 26 cm.",HKTDC research,
2010-01116,"DAIDO GROUP LIMITED Daido Group Limited (1) Proposed capital reorganisation; (2) Increase in authorised share capital; (3) Re-election of director; (4) Refreshment of general mandates to issue and repurchase shares; and (5) Notice of special general meeting, 29 October 2009","大同集團有限公司(1)建議股本重組; (2)增加法定股本; (3)重選董事; (4)更新發行及購回股份之一般授權;及(5)股東特別大會通告,二零零九年十月二十九日",English,,,Daido Group Limited,,,,,,,,,,,Hong Kong,2009,"34, 34 p. ; 28 cm.",Text in Chinese and English Unpriced (pbk.),
2010-01042,"DE Ramos, Gari Jewel quest",,English,Gari de Ramos,,De Ramos Ma Rita Sofia Raagas,978-988-18766-2-1,,pbk.,$,90.00,,,,,,Hong Kong,2009,79 p. ; 21 cm.,,
2010-00978,"DECHERT LLP Comparative jurisdiction guide : where to set up and, perhaps, manage a hedge fund",,English,Dechert LLP,,ISI Publications Limited,978-962-7762-21-8,,pbk.,$,125.00,,,,,,Hong Kong,2010,"v, 144 p. ; 28 cm.",,
2010-00669,Translucide : dual exhibition of French contemporary artists : Marc Desgrandchamps & Ru Xiaofan,透視:法國當代藝術名家:馬克．帝格朗尚&茹小凡雙個展,English,"Marc Desgrandchamps, Xiaofan Ru",,China Art Museum Publishing House Limited,978-988-18658-4-7,,pbk.,CNY,98.00,,,,,,Hong Kong,2009,unpaged : col. ill. ; 30 cm.,Text in simplified Chinese and English,
2010-00426,DEVELOPING skills : SBA for HKDSE,,English,"V. Mak, K.S. Yuen",,Aristo Educational Press Limited,978-962-8986-19-4,,pbk.,$,68.00,,,,,,Hong Kong,2009,"various paging : ill., charts ; 26 cm.",+ log book,
2010-00422,"DEVELOPING skills. Set A. Papers 1 & 2, Reading and writing for HKDSE. Book 4",,English,"C. Nancarrow, S.L. Chu, J. Armstrong",,Aristo Educational Press Limited,978-962-8986-15-6,,set,$,168.00,,,,,,Hong Kong,2009,"various paging : ill. (chiefly col.), charts ; 31 cm.",+ 4 mock tests Glossary,
2010-00424,"DEVELOPING skills. Set A. Paper 3, Listening & integrated skills for HKDSE. Book 4",,English,"C. Nancarrow, T. Lai, Y.F. Cheung",,Aristo Educational Press Limited,978-962-8986-16-3,,set,$,168.00,,,,,,Hong Kong,2009,"various paging : ill. (chiefly col.), maps, charts ; 31 cm.",+ 1 data file booklet Glossary,
2010-00423,"DEVELOPING skills. Set B. Papers 1 & 2, Reading and writing for HKDSE. Book 4",,English,"C. Nancarrow, S.L. Chu, J. Armstrong",,Aristo Educational Press Limited,978-962-8986-24-8,,set,$,168.00,,,,,,Hong Kong,2009,"various paging : ill. (chiefly col.), charts ; 31 cm.",+ 4 mock tests Glossary,
2010-00425,"DEVELOPING skills. Set B. Paper 4, Speaking for HKDSE. Book 4",,English,"C. Nancarrow, S.Y. Leung",,Aristo Educational Press Limited,978-962-8986-26-2,,pbk.,$,138.00,,,,,,Hong Kong,2009,"[132] p. : col. ill., charts ; 31 cm.",,
2010-01025,The DEVELOPMENT of Hong Kong quality of life for the visually impaired elderly scale research report,,English,,,"Lingnan University, Asia-Pacific Institute of Ageing Studies",978-988-17854-9-7,,pbk.,$,35.00,,,,,,Hong Kong,2009,68 p. : charts ; 30 cm.,Includes bibliographical references Text partially in Chinese,
2010-02652,Bleak House,,English,Charles Dickens,,Pearson Education Limited,978-1-4082-3118-0,,set,,Unpriced,,,,,,Essex,2010,92 p. : col. ill. ; 21 cm.,+ 1 audio-CD (Penguin active reading. Level 4),
2010-00052,DISCOVER English. Student’s book 1,,English,"Izabella Hearn, Jayne Wildman",,Pearson Education Limited,978-1-4058-6627-9,,pbk.,,Unpriced,,,,,,Essex,2010 (2nd impression),112 p. : col. ill. ; 28 cm.,,
2010-00053,DISCOVER English. Student’s book 2,,English,"Jayne Wildman, Izabella Hearn",,Pearson Education Limited,978-1-4058-6637-8,,pbk.,,Unpriced,,,,,,Essex,2010 (2nd impression),112 p. : col. ill. ; 28 cm.,,
2010-00844,"DISCOVERING biology for combined science practical book. 3A, Organisms and environment",,English,"Din-yan Yip, Pauline Yip",,Times Publishing (Hong Kong) Limited,978-988-218-412-1,,pbk.,$,85.00,,,,,,Hong Kong,2009,158 p. : ill. ; 28 cm.,,
2010-03040,"DISCOVERING biology for combined science practical book. 3B, 3C, 4, Organisms and environment, health and diseases",,English,"Din-yan Yip, Pauline Yip",,Times Publishing (Hong Kong) Limited,978-988-218-413-8,,pbk.,,Unpriced,,,,,,Hong Kong,2009,30 p. : ill. ; 28 cm.,,
2010-03086,"DISCOVERING biology for combined science. 1, Cells and molecules of life. Teacher’s guide",,English,"Din-yan Yip, Pauline Yip",,Times Publishing (Hong Kong) Limited,978-988-218-414-5,,pbk.,,Unpriced,,,,,,Hong Kong,2009,"[235] p. : ill. (chiefly col.), charts ; 28 cm.",Includes index,
2010-00843,"DISCOVERING biology for combined science. 3A, Organisms and environment",,English,"Din-yan Yip, Pauline Yip",,Times Publishing (Hong Kong) Limited,978-988-218-407-7,,pbk.,$,170.00,,,,,,Hong Kong,2009,"288 p. : ill. (chiefly col.), charts ; 28 cm.",Includes index,
2010-03087,"DISCOVERING biology for combined science. 3A, Organisms and environment. Teacher’s guide",,English,"Din-yan Yip, Pauline Yip",,Times Publishing (Hong Kong) Limited,978-988-218-416-9,,pbk.,,Unpriced,,,,,,Hong Kong,2009,"[320] p. : ill. (chiefly col.), charts ; 28 cm.",,
2010-03039,"DISCOVERING biology for combined science. 3C, Organisms and environment",,English,"Din-yan Yip, Pauline Yip",,Times Publishing (Hong Kong) Limited,978-988-218-409-1,,pbk.,,Unpriced,,,,,,Hong Kong,2009,"128 p. : ill. (chiefly col.), charts ; 28 cm.",,
2010-03088,"DISCOVERING biology practical book. 3A, Organisms and environment. Teacher’s guide",,English,"Din-yan Yip, Pauline Yip",,Times Publishing (Hong Kong) Limited,978-988-218-373-5,,pbk.,,Unpriced,,,,,,Hong Kong,2009,136 p. : ill. ; 28 cm.,,
2010-03083,"DISCOVERING biology. 1A, Cells and molecules of life",,English,"Yip Din Yan, Pauline Yip",,Times Publishing (Hong Kong) Limited,978-988-218-360-5,,pbk.,,Unpriced,,,,,,Hong Kong,2009,"[235] p. : ill. (chiefly col.), charts ; 28 cm.",Includes index,
2010-00882,"DISCOVERING biology. 1B, Cells and molecules of life",,English,"Din-yan Yip, Pauline Yip",,Times Publishing (Hong Kong) Limited,978-988-218-346-9,,pbk.,$,95.00,,,,,,Hong Kong,2009,"113 p. : ill. (chiefly col.), charts ; 28 cm.",Includes index,
2010-03084,"DISCOVERING biology. 1B, Cells and molecules of life. Teacher’s guide",,English,"Din-yan Yip, Pauline Yip",,Times Publishing (Hong Kong) Limited,978-988-218-361-2,,pbk.,,Unpriced,,,,,,Hong Kong,2009,"[125] p. : ill. (chiefly col.), charts ; 28 cm.",Includes index,
2010-03037,"DISCOVERING biology. 2, Genetics and evolution",,English,"Din-yan Yip, Pauline Yip",,Times Publishing (Hong Kong) Limited,978-988-218-347-6,,pbk.,$,115.00,,,,,,Hong Kong,2009,"206 p. : ill. (chiefly col.), charts ; 28 cm.",Includes index,
2010-00881,"DISCOVERING biology. 3A, Organisms and environment",,English,"Din-yan Yip, Pauline Yip",,Times Publishing (Hong Kong) Limited,978-988-218-348-3,,pbk.,$,170.00,,,,,,Hong Kong,2009,"274 p. : ill. (chiefly col.), charts ; 28 cm.",Includes index,
2010-03085,"DISCOVERING biology. 3A, Organisms and environment. Teacher’s guide",,English,"Yip Din Yan, Pauline Yip",,Times Publishing (Hong Kong) Limited,978-988-218-363-6,,pbk.,,Unpriced,,,,,,Hong Kong,2009,"[322] p. : ill. (chiefly col.), charts ; 28 cm.",,
2010-03038,"DISCOVERING biology. 3B, Organisms and environment",,English,"Din-yan Yip, Pauline Yip",,Times Publishing (Hong Kong) Limited,978-988-218-349-0,,pbk.,$,170.00,,,,,,Hong Kong,2009,"283 p. : ill. (chiefly col.), charts ; 28 cm.",Includes index,
2010-00880,"DISCOVERING biology. 3C, Organisms and environment",,English,"Din-yan Yip, Pauline Yip",,Times Publishing (Hong Kong) Limited,978-988-218-350-6,,pbk.,$,95.00,,,,,,Hong Kong,2009,"128 p. : col. ill., charts ; 28 cm.",Includes index,
2010-03074,"DISCOVERING chemistry for combined science practical book. 1, Planet earth. Teacher’s guide",,English,C.L. Fung,,Times Publishing (Hong Kong) Limited,978-988-218-320-9,,pbk.,,Unpriced,,,,,,Hong Kong,2009,34 p. : ill. ; 28 cm.,,
2010-03075,"DISCOVERING chemistry for combined science practical book. 2, Microscopic world. Teacher’s guide",,English,C.L. Fung,,Times Publishing (Hong Kong) Limited,978-988-218-321-6,,pbk.,,Unpriced,,,,,,Hong Kong,2009,36 p. : ill. ; 28 cm.,,
2010-03076,"DISCOVERING chemistry for combined science practical book. 3, Metals, acids and bases. Teacher’s guide",,English,C.L. Fung,,Times Publishing (Hong Kong) Limited,978-988-218-322-3,,pbk.,,Unpriced,,,,,,Hong Kong,2009,138 p. : ill. ; 28 cm.,,
2010-03080,"DISCOVERING chemistry for combined science. 1, Planet earth. Teacher’s guide",,English,C.L. Fung,,Times Publishing (Hong Kong) Limited,978-988-218-315-5,,pbk.,,Unpriced,,,,,,Hong Kong,2009,"xvii, [106] p. : ill. (chiefly col.), charts ; 28 cm.",Includes index,
2010-00886,"DISCOVERING chemistry for combined science. 2, Microscopic world",,English,C.L. Fung,,Times Publishing (Hong Kong) Limited,978-988-218-306-3,,pbk.,$,105.00,,,,,,Hong Kong,2009,"xix, 168 p. : col. ill. ; 28 cm.",Includes index Text partially in Chinese,
2010-03081,"DISCOVERING chemistry for combined science. 2, Microscopic world. Teacher’s guide",,English,C.L. Fung,,Times Publishing (Hong Kong) Limited,978-988-218-316-2,,pbk.,,Unpriced,,,,,,Hong Kong,2009,"xix, 168 p. : ill. (chiefly col.), charts ; 28 cm.",Includes index Text partially in Chinese,
2010-00885,"DISCOVERING chemistry for combined science. 3, Metals, acids and bases",,English,C.L. Fung,,Times Publishing (Hong Kong) Limited,978-988-218-307-0,,pbk.,$,155.00,,,,,,Hong Kong,2009,"xxi, 349 p. : ill. (chiefly col.), charts ; 28 cm.",Includes index Text partially in Chinese,
2010-03082,"DISCOVERING chemistry for combined science. 3, Metals, acids and bases. Teacher’s guide",,English,C.L. Fung,,Times Publishing (Hong Kong) Limited,978-988-218-317-9,,pbk.,,Unpriced,,,,,,Hong Kong,2009,"xxi, [387] p. : ill. (chiefly col.), charts ; 28 cm.",Includes index Text partially in Chinese,
2010-00883,"DISCOVERING chemistry for combined science. 4, Fossil fuels and carbon compounds",,English,C.L. Fung,,Times Publishing (Hong Kong) Limited,978-988-218-308-7,,pbk.,$,125.00,,,,,,Hong Kong,2009,"221 p. : ill. (chiefly col.), charts ; 28 cm.",Includes index,
2010-03072,"DISCOVERING chemistry practical book. 2, Microscopic world I. Teacher’s guide",,English,C.L. Fung,,Times Publishing (Hong Kong) Limited,978-988-218-265-3,,pbk.,,Unpriced,,,,,,Hong Kong,2009,36 p. : ill. ; 28 cm.,,
2010-03073,"DISCOVERING chemistry practical book. 3, Metals, acids and bases. Teacher’s guide",,English,C.L. Fung,,Times Publishing (Hong Kong) Limited,978-988-218-266-0,,pbk.,,Unpriced,,,,,,Hong Kong,2009,130 p. : ill. ; 28 cm.,,
2010-03047,"DISCOVERING chemistry practical book. 5, Redox reactions, chemical cells and electrolysis",,English,C.L. Fung,,Times Publishing (Hong Kong) Limited,978-988-218-251-6,,pbk.,$,55.00,,,,,,Hong Kong,2009,96 p. : ill. ; 28 cm.,,
2010-03048,"DISCOVERING chemistry practical book. 5, Redox reactions, chemical cells and electrolysis. Teacher’s guide",,English,C.L. Fung,,Times Publishing (Hong Kong) Limited,978-988-218-268-4,,pbk.,,Unpriced,,,,,,Hong Kong,2009,96 p. : ill. ; 28 cm.,,
2010-03077,"DISCOVERING chemistry. 1, Planet earth. Teacher’s guide",,English,"C.L. Fung, Y.C. Wong, C.T. Wong",,Times Publishing (Hong Kong) Limited,978-988-218-254-7,,pbk.,,Unpriced,,,,,,Hong Kong,2009,"xvii, [120] p. : col. ill., charts ; 28 cm.",,
2010-03078,"DISCOVERING chemistry. 2, Microscopic World I. Teacher’s guide",,English,"C.L. Fung, Y.C. Wong, C.T. Wong",,Times Publishing (Hong Kong) Limited,978-988-218-255-4,,pbk.,,Unpriced,,,,,,Hong Kong,2009,"xix, [203] p. : col. ill., charts ; 28 cm.",Includes index,
2010-03079,"DISCOVERING chemistry. 3, Metal, acids and bases. Teacher’s guide",,English,"C.L. Fung, Y.C. Wong, C.T. Wong",,Times Publishing (Hong Kong) Limited,978-988-218-256-1,,pbk.,,Unpriced,,,,,,Hong Kong,2009,"xxi, [360] p. : ill. (chiefly col.), charts ; 28 cm.",Includes index,
