serial,title_eng,title_chi,language,author,detailed_authorship,publisher,ISBN_1,ISSN_1,medium_1,price_1_currency,price_1,ISBN_2,ISSN_2,medium_2,price_2_currency,price_2,location_of_publication,year_of_publication,format,details,edition
2011-01434,Speedy math slaughter for HKDSE. S5-S6. M1B,秒殺數學:延伸單元,English,Kenji Choy,,Wise Spread Education Publishing,978-988-19464-0-9,,pbk.,$,88.00,,,,,,Hong Kong,2010,"various paging : col. ill., charts ; 21 cm.",Text in Chinese and English,
2011-01395,"CHUK, Phoebe Nga Yin Four dimensions : contemporary photography from Mainland China, Hong Kong, Taiwan & Macau",四度空間:兩岸四地當代攝影展,English,"Phoebe, Nga Yin Chuk",,Hong Kong China Tourism Press,978-962-8947-76-8,,pbk.,$,200.00,,,,,,Hong Kong,2010,"186 p. : col. ill., ports ; 26 x 33 cm.",Text in Chinese and English,
2011-01032,CITYSCAPE,聲繪城市,English,,,Hong Kong Design Institute,978-988-19404-6-9,,,$,50.00,,,,,,Hong Kong,2010,57 p. : col. ill. ; 16 x 23 cm.,+ 1 DVD Text in Chinese and English,
2011-00580,Gestures,意,English,Will Clift,,Ora-Ora International Limited,978-988-18648-5-7,,pbk.,$,40.00,,,,,,Hong Kong,2010,23 p. : col. ill. ; 21 x 28 cm.,,
2011-03073,CLP HOLDINGS LIMITED CLP Holdings Limited annual report 2010,,English,,,CLP Holdings Limited,,,,,,,,,,,Hong Kong,2011,"214 p. : col. ill., col. ports, col. charts ; 30 cm.",Unpriced (sp.),
2011-03041,COL CAPITAL LIMITED COL Capital Limited second interim report 2010,中國網絡資本有限公司2010第二份中期報告,English,,,COL Capital Limited,,,,,,,,,,,Hong Kong,2011,"42, 42 p. ; 21 cm.",Text in Chinese and English Unpriced (pbk.),
2011-02590,A COMPREHENSIVE course in pure mathematics : algebra : algebraic inequality,,English,C.S. Lee,,Learner’s Publishing Company,978-962-7915-21-8,,pbk.,$,85.00,,,,,,Hong Kong,2011,113 p. : ill. ; 27 cm.,Learner’s series,3rd ed.
2011-00767,COMPREHENSIVE primary school English assessment training. 1B,,English,John T.H. Lee,,Treasure Books & Trading Company Limited,978-962-7710-56-1,,pbk.,$,45.00,,,,,,Hong Kong,2010,56 p. : col. ill. ; 29 cm.,,
2011-00766,COMPREHENSIVE primary school English assessment training. 2B,,English,John T.H. Lee,,Treasure Books & Trading Company Limited,978-962-7710-54-7,,pbk.,$,45.00,,,,,,Hong Kong,2010,48 p. : col. ill. ; 29 cm.,,
2011-00765,COMPREHENSIVE primary school English assessment training. 3B,,English,John T.H. Lee,,Treasure Books & Trading Company Limited,978-962-7710-52-3,,pbk.,$,45.00,,,,,,Hong Kong,2010,56 p. : col. ill. ; 29 cm.,,
2011-00764,COMPREHENSIVE primary school English assessment training. 4B,,English,John T.H. Lee,,Treasure Books & Trading Company Limited,978-962-7710-50-9,,pbk.,$,45.00,,,,,,Hong Kong,2010,52 p. : col. ill. ; 29 cm.,,
2011-00763,COMPREHENSIVE primary school English assessment training. 5B,,English,John T.H. Lee,,Treasure Books & Trading Company Limited,978-962-7710-48-6,,pbk.,$,45.00,,,,,,Hong Kong,2010,56 p. : col. ill. ; 29 cm.,,
2011-00762,COMPREHENSIVE primary school English assessment training. 6B,,English,John T.H. Lee,,Treasure Books & Trading Company Limited,978-962-7710-46-2,,pbk.,$,45.00,,,,,,Hong Kong,2010,56 p. : col. ill. ; 29 cm.,,
2011-02665,COUNTRY GARDEN HOLDINGS COMPANY LIMITED Country Garden Holdings Company Limited annual report 2010,碧桂園控股有限公司2010年報,English,,,Country Garden Holdings Company Limited,,,,,,,,,,,Hong Kong,2011,"144, 144 p. : col. ill. ; 30 cm.",Text in Chinese and English Unpriced (pbk.),
2011-01031,CROSS all borders : Hong Kong festival showcasing new visual artists with disabilities 2010,藝無疆:新晉展能藝術家大匯展2010,English,,,Arts with the Disabled Association Hong Kong,978-962-86559-9-1,,pbk.,,Unpriced,,,,,,Hong Kong,2010,92 p. : col. ill. ; 16 x 30 cm.,Text in Chinese and English,
2011-02571,"DAH SING BANKING GROUP LIMITED Dah Sing Banking Group Limited rights issue of not less than 111,175,886 rights shares of HK$1.00 each at HK$9.00 per rights share on the basis of 1 rights share for every 10 shares held on the record date, 26 November 2010","大新銀行集團有限公司按每股供股股份9.00港元供股不少於111,175,886股每股1.00港元之供股股份基準為於記錄日期每持有10股股份可配發1股供股股份,二零一零年十一月二十六日",English,,,Dah Sing Banking Group Limited,,,,,,,,,,,Hong Kong,2010,"v, 64, 64 p. v ; 28 cm.",Text in Chinese and English Unpriced (pbk.),
2011-02572,"DAH SING FINANCIAL HOLDINGS LIMITED Dah Sing Financial Holdings Limited rights issue of not less than 32,533,831 rights shares of HK$2.00 each at HK$36.89 per rights share on the basis of 1 rights share for every 8 shares held on the record date, 26 November 2010","大新金融集團有限公司按每股供股股份36.89港元供股不少於32,533,831股每股2.00港元之供股股份基準為於記錄日期每持有8股股份可配發1股供股股份,二零一零年十一月二十六日",English,,,Dah Sing Financial Holdings Limited,,,,,,,,,,,Hong Kong,2010,"vii, 72, 72 p. vii ; 28 cm.",Text in Chinese and English Unpriced (pbk.),
2011-02585,"DARMAWAN, S. Teddy Sandiwara",,English,S. Teddy Darmawan,,Sin Sin Fine Art Limited,978-988-17911-0-8,,pbk.,$,80.00,,,,,,Hong Kong,2010,39 p. ; col. ill. ; 22 cm.,Includes bibliographical references,
2011-02644,"DAZYSHEN, V. History of Russian ecclesiastical mission in China",,English,V. Dazyshen,,The Orthodox Brotherhood of Apostles Saints Peter and Paul (Moscow Patriarchate),978-988-18895-6-0,,pbk.,,Unpriced,,,,,,Hong Kong,2010,446 p. : ill. (some col.) ; 21 cm.,Includes bibliographical references Text in Russian,
2011-02606,DEER : odocoileus : New York,,English,,,International Horizons Limited,978-988-19733-5-1,,,$,98.00,,,,,,Hong Kong,2011,unpaged : col. ill. ; 15 cm.,,
2011-02947,"DEPARTMENT OF HEALTH. PHARMACEUTICAL SERVICE Compendium of pharmaceutical products 2009. Vol. I, A to K",,English,,,Department of Health. Pharmaceutical Service,,,,,,,,,,,Hong Kong,2010,411 p. : 30 cm.,+ 1 CDROM $398.00 (set of 2 books),
2011-02948,"DEPARTMENT OF HEALTH. PHARMACEUTICAL SERVICE Compendium of pharmaceutical products 2009. Vol. II, L to Z",,English,,,Department of Health. Pharmaceutical Service,,,,,,,,,,,Hong Kong,2010,425 p. ; 30 cm.,$398.00 (set of 2 books),
2011-02965,DEPARTMENT OF JUSTICE English-Chinese glossary of civil and commercial law terms,英漢民商事法律詞彙,English,,,Department of Justice,,,,,,,,,,,Hong Kong,2010,"xxv, 448 p. ; 21 cm.",Includes index. Text in Chinese and English $80.00 (pbk.),3rd ed.
2011-02900,The DEVELOPMENT of a laser selective activation and metallization technology for the manufacturing of ceramic interconnect substrate (CIS),,English,,,The Hong Kong Polytechnic University. PCB Technology Centre,978-962-86893-9-2,,sp,,Unpriced,,,,,,Hong Kong,2011,93 p. : ill. (chiefly col.) ; 30 cm.,Includes bibliographical references,
2011-02550,"DISCOVERING biology question bank. 5, Elective part. For teachers only",,English,,"edited by Patrick Mak, William Luk, Yyen Choi",Times Publishing (Hong Kong) Limited,978-988-218-962-1,,pbk.,,Unpriced,,,,,,Hong Kong,2011,"98 p. : ill., charts ; 28 cm.",,
2011-02551,"DISCOVERING chemistry question bank. 2, Compulsory part. For teachers only",,English,,"edited by Cheung Shiu-fai, Lau Chi-hing, Cheung Ming-sun",Times Publishing (Hong Kong) Limited,978-988-218-809-9,,pbk.,,Unpriced,,,,,,Hong Kong,2011,"685 p. : ill., charts ; 28 cm.",,
2011-01459,"DISCOVERING chemistry. 8, Industrial chemistry. Elective part",,English,C.W. Hui ... [et al.],,Times Publishing (Hong Kong) Limited,978-988-218-244-8,,pbk.,$,135.00,,,,,,Hong Kong,2010,"xiii, 211, 18 p. : ill. (chiefly col.), charts ; 28 cm.",Includes index,
2011-01460,"DISCOVERING chemistry. 8, Industrial chemistry. Elective part. Teacher’s guide",,English,C.W. Hui ... [et al.],,Times Publishing (Hong Kong) Limited,978-988-218-261-5,,pbk.,,Unpriced,,,,,,Hong Kong,2010,"various paging : col. ill., charts, maps ; 28 cm.",Includes index,
2011-01456,DISCOVERING mathematics question bank. Module 1C,,English,,"edited by Jacky Sin, Fiona Au",Times Publishing (Hong Kong) Limited,978-988-218-580-7,,pbk.,,Unpriced,,,,,,Hong Kong,2010,unpaged ; 28 cm.,,
2011-02553,DISCOVERING mathematics. 5B,,English,"Chow Wai Keung, Li Kam Yuk",,Times Publishing (Hong Kong) Limited,978-988-208-451-3,,pbk.,$,125.00,,,,,,Hong Kong,2010,"various paging : col. ill., charts ; 28 cm.",Includes index,
2011-02554,DISCOVERING mathematics. 6A,,English,"Chow Wai Keung, Li Kam Yuk",,Times Publishing (Hong Kong) Limited,978-988-208-452-0,,pbk.,$,125.00,,,,,,Hong Kong,2011,"various paging : col. ill., charts ; 28 cm.",Includes index,
2011-02555,"DISCOVERING mathematics. 6A, Teacher’s guide",,English,"Chow Wai Keung, Li Kam Yuk",,Times Publishing (Hong Kong) Limited,978-988-208-462-9,,pbk.,,Unpriced,,,,,,Hong Kong,2011,"various paging : col. ill., charts ; 28 cm.",Includes index,
2011-02556,"DISCOVERING mathematics. 6A, Teacher’s manual",,English,,edited by Isaac Wong ... [et al.],Times Publishing (Hong Kong) Limited,978-988-218-539-5,,pbk.,,Unpriced,,,,,,Hong Kong,2011,"126 p. : ill., charts ; 28 cm.",,
2011-01457,"DISCOVERING physics. 9, Medical physics. Elective part",,English,"Yu Kau-wing, Peter",,Times Publishing (Hong Kong) Limited,978-988-218-154-0,,pbk.,$,120.00,,,,,,Hong Kong,2010,"202, 6 p. : col. ill., charts ; 28 cm.",Includes index,
2011-01458,"DISCOVERING physics. 9, Medical physics. Elective part. Teacher’s guide",,English,"Yu Kauwing, Peter",,Times Publishing (Hong Kong) Limited,978-988-218-169-4,,pbk.,,Unpriced,,,,,,Hong Kong,2010,"various paging : col. ill., charts ; 28 cm.",Includes index,
2011-02605,DOLPHIN : delphinus delphis : Denmark,,English,,,International Horizons Limited,978-988-19733-0-6,,,$,98.00,,,,,,Hong Kong,2011,unpaged : col. ill. ; 15 cm.,,
2011-00356,ECONOMICS : key notes and exambuilder. 4B,,English,Raymond Kwok,,Hong Kong Educational Publishing Company,978-988-8055-08-1,,pbk.,$,115.00,,,,,,Hong Kong,2010,"III, 224 p. : ill., charts ; 29 cm.",+ 1 solution guide + 1 CD (HKDSE exam series),
2011-00357,ECONOMICS : key notes and exambuilder. 5A,,English,Raymond Kwok,,Hong Kong Educational Publishing Company,978-988-8077-94-6,,pbk.,$,115.00,,,,,,Hong Kong,2010,"III, 235 p. : ill., charts ; 29 cm.",+ 1 solution guide + 1 CD (HKDSE exam series),
2011-00578,ECONOMICS inquiry for HKDSE. Elective part 1,,English,"Ming Fai Pang, Kei Ling Ng, Kwok Kit Leung",,Aristo Educational Press Limited,978-988-8037-22-3,,pbk.,$,48.00,,,,,,Hong Kong,2010,"59 p. : col. ill., charts ; 28 cm.",Includes index,
2011-02552,ECONOMICS success key for HKDSE. 3,,English,Joe Ngai ... [et al.],,Times Publishing (Hong Kong) Limited,978-988-218-024-6,,sp,$,80.00,,,,,,Hong Kong,2010,"various paging : ill., charts ; 28 cm.",,
2011-01454,ECONOMICS success key for HKDSE. 4,,English,Joe Ngai ... [et al.],,Times Publishing (Hong Kong) Limited,978-988-218-026-0,,sp,$,80.00,,,,,,Hong Kong,2010,"various paging : ill., charts ; 28 cm.",,
2011-02944,ELECTRICAL AND MECHANICAL SERVICES DEPARTMENT Code of practice on energy labelling of products,,English,,,Electrical and Mechanical Services Department,,,,,,,,,,,Hong Kong,2010,"v, 98 p. ; 30 cm.",$94.00 (pbk.),March 2010 ed.
2011-02943,ELECTRICAL AND MECHANICAL SERVICES DEPARTMENT Code of practice on the design and construction of lifts and escalators,,English,,,Electrical and Mechanical Services Department,,,,,,,,,,,Hong Kong,2010,"ii, 364 p. : ill. ; 30 cm.",Includes index $110.00 (pbk.),2010 ed.
2011-00582,ENGLISH learning ladder integrated practice. Book 2,,English,,,Educational Publishing House Limited,978-962-12-8034-3,,pbk.,$,45.00,,,,,,Hong Kong,2010,33 p. : col. ill. ; 28 cm.,+ stickers,
2011-00583,ENGLISH learning ladder integrated practice. Book 4,,English,,,Educational Publishing House Limited,978-962-12-8036-7,,pbk.,$,45.00,,,,,,Hong Kong,2010,37 p. : col. ill. ; 28 cm.,+ stickers,
2011-00584,ENGLISH learning ladder integrated practice. Book 6,,English,,,Educational Publishing House Limited,978-962-12-8038-1,,pbk.,$,45.00,,,,,,Hong Kong,2010,37 p. : col. ill. ; 28 cm.,+ stickers,
2011-03035,An ENGLISH news story a day. Preintermediate & intermediate. Vol. 5,每日一篇新聞英語. Vol. 5,English,,written and edited by Andy Curtis ... [et al.],Sing Tao Publishing Limited,978-962-672-943-4,,pbk.,$,88.00,,,,,,Hong Kong,2011,"102 p. : ill., ports ; 30 cm.",Text partially in Chinese,
2011-03037,An ENGLISH news story a day. Upperintermediate and advanced. Vol. 5,每日一篇新聞英語. Vol. 5,English,,written and edited by Andy Curtis ... [et al.],Sing Tao Publishing Limited,978-962-672-945-8,,pbk.,$,88.00,,,,,,Hong Kong,2011,126 p. : ports ; 30 cm.,Text partially in Chinese,
2011-03036,An ENGLISH news story a day. Upperintermediate. Vol. 5,每日一篇新聞英語. Vol. 5,English,,written and edited by Andy Curtis ... [et al.],Sing Tao Publishing Limited,978-962-672-944-1,,pbk.,$,88.00,,,,,,Hong Kong,2011,114 p. : ports ; 30 cm.,Text partially in Chinese,
2011-00743,ENGLISH TSA : thematic skills & applications. 1B,,English,,"edited by Simon James Sharp, Cherrie Chung",iLearners Publishing Limited,978-988-8075-77-5,,pbk.,$,45.00,,,,,,Hong Kong,2010,51 p. : col. ill. ; 29 cm.,+ 1 CD-ROM Glossary,
2011-00749,"ENGLISH TSA : thematic skills & applications. 1B, Teacher’s copy",,English,,"edited by Simon James Sharp, Cherrie Chung",iLearners Publishing Limited,978-988-8075-83-6,,pbk.,,Unpriced,,,,,,Hong Kong,2010,51 p. : col. ill. ; 29 cm.,+ 1 CDROM Glossary,
2011-00744,ENGLISH TSA : thematic skills & applications. 2B,,English,,"edited by Simon James Sharp, Cherrie Chung",iLearners Publishing Limited,978-988-8075-78-2,,pbk.,$,45.00,,,,,,Hong Kong,2010,51 p. : col. ill. ; 29 cm.,+ 1 CD-ROM Glossary,
2011-00750,"ENGLISH TSA : thematic skills & applications. 2B, Teacher’s copy",,English,,"edited by Simon James Sharp, Cherrie Chung",iLearners Publishing Limited,978-988-8075-84-3,,pbk.,,Unpriced,,,,,,Hong Kong,2010,51 p. : col. ill. ; 29 cm.,+ 1 CDROM Glossary,
2011-00745,ENGLISH TSA : thematic skills & applications. 3B,,English,,"edited by Simon James Sharp, Cherrie Chung",iLearners Publishing Limited,978-988-8075-79-9,,pbk.,$,45.00,,,,,,Hong Kong,2010,52 p. : col. ill. ; 29 cm.,+ 1 CD-ROM Glossary,
2011-00751,"ENGLISH TSA : thematic skills & applications. 3B, Teacher’s copy",,English,,"edited by Simon James Sharp, Cherrie Chung",iLearners Publishing Limited,978-988-8075-85-0,,pbk.,,Unpriced,,,,,,Hong Kong,2010,52 p. : col. ill. ; 29 cm.,+ 1 CDROM Glossary,
2011-00746,ENGLISH TSA : thematic skills & applications. 4B,,English,,"edited by Simon James Sharp, Cherrie Chung",iLearners Publishing Limited,978-988-8075-80-5,,pbk.,$,45.00,,,,,,Hong Kong,2010,51 p. : col. ill. ; 29 cm.,+ 1 CD-ROM Glossary,
2011-00752,"ENGLISH TSA : thematic skills & applications. 4B, Teacher’s copy",,English,,"edited by Simon James Sharp, Cherrie Chung",iLearners Publishing Limited,978-988-8075-86-7,,pbk.,,Unpriced,,,,,,Hong Kong,2010,51 p. : col. ill. ; 29 cm.,+ 1 CDROM Glossary,
2011-00747,ENGLISH TSA : thematic skills & applications. 5B,,English,,"edited by Simon James Sharp, Cherrie Chung",iLearners Publishing Limited,978-988-8075-81-2,,pbk.,$,45.00,,,,,,Hong Kong,2010,51 p. : col. ill. ; 29 cm.,+ 1 CD-ROM Glossary,
2011-00753,"ENGLISH TSA : thematic skills & applications. 5B, Teacher’s copy",,English,,"edited by Simon James Sharp, Cherrie Chung",iLearners Publishing Limited,978-988-8075-87-4,,pbk.,,Unpriced,,,,,,Hong Kong,2010,51 p. : col. ill. ; 29 cm.,+ 1 CDROM Glossary,
2011-00748,ENGLISH TSA : thematic skills & applications. 6B,,English,,"edited by Simon James Sharp, Cherrie Chung",iLearners Publishing Limited,978-988-8075-82-9,,pbk.,$,45.00,,,,,,Hong Kong,2010,52 p. : col. ill. ; 29 cm.,+ 1 CD-ROM Glossary,
2011-00754,"ENGLISH TSA : thematic skills & applications. 6B, Teacher’s copy",,English,,"edited by Simon James Sharp, Cherrie Chung",iLearners Publishing Limited,978-988-8075-88-1,,pbk.,,Unpriced,,,,,,Hong Kong,2010,52 p. : col. ill. ; 29 cm.,+ 1 CDROM Glossary,
2011-01967,ENJOY eternal life,,English,,edited by Violin Chan,Life’s Spring Publisher Limited,978-962-313-272-5,,pbk.,$,18.00,,,,,,Hong Kong,2010,29 p. ; 15 cm.,,
2011-00595,ERNST & YOUNG Macao master tax guide 2010,,English,Ernst & Young,,CCH Hong Kong Limited,978-988-19347-5-8,,pbk.,$,895.00,,,,,,Hong Kong,2010,"ix, 343 p. : ill. ; 23 cm.",Includes index,5th ed.
2011-02385,ES EDITORIAL TEAM Daily English sticker book,,English,ES Editorial Team,,Hong Kong Economic Times Limited,978-988-19437-4-3,,pbk.,$,28.00,,,,,,Hong Kong,2010,unpaged : col. ill. ; 14 cm.,,
2011-02386,ES EDITORIAL TEAM Pocket English,,English,ES Editorial Team,,Hong Kong Economic Times Limited,978-988-19437-6-7,,pbk.,$,58.00,,,,,,Hong Kong,2010,101 p. : col. ill. ; 11 x 18 cm.,,
2011-02842,EXPAT living : home decor issue,,English,,,Expat Living Publications Pte Limited,,,,,,,,,,,Hong Kong,12.2010,128 p. : col. ill. ; 28 cm.,Yearly $65.00,
2011-02941,"EXPLANATORY notes to senior secondary mathematics curriculum. Module 2, Algebra and calculus",,English,,,"Education Bureau, Curriculum Development Institute, Mathematics Education Section",978-988-8040-41-4,,pbk.,,Unpriced,,,,,,Hong Kong,2010,"ii, 42 p. : ill. ; 30 cm.",,
2011-01121,Crown Worldwide : integrating corporate social responsibility in business,,English,Ali Farhoomand,,"The University of Hong Kong, Asia Case Research Centre",978-988-18243-2-5,,pbk.,,Unpriced,,,,,,Hong Kong,2010,27 p. ; 22 cm.,+ 1 DVD (Poon Kam Kai series),
2011-00273,FASHION decor : new interiors for concept shops,,English,,edited by Shaoqiang Wang,Sandu Publishing Company Limited,978-988-18544-0-7,,,,Unpriced,,,,,,Hong Kong,2010,232 p. : ill. (chiefly col.) ; 29 cm.,,
2011-00738,"Enriching lives : a history of insurance in Hong Kong, 1841-2010",厚生利群,English,"FENG, Bangyan","Feng Bangyan, Nyaw Mee Kau ; translated by Violet Law",Hong Kong University Press,978-988-8028-70-2,,,$,400.00,,,,,,Hong Kong,2010,"xii, 239 p. : ill., ports ; 21 cm x 21cm.",Includes index,
2011-02527,More idioms in action through pictures,更輕鬆學慣用語,English,Rosalind Fergusson,,The Commercial Press (Hong Kong) Limited,978-962-07-0300-3,,pbk.,$,56.00,,,,,,Hong Kong,2010,"vii, 187 p. : col. ill. ; 21 cm.",Text in Chinese and English,
2011-02448,FESPIC movement : sports for people with disablilities in the Far East & South Pacific,,English,,edited by Silas T.C. Chiang,The Commercial Press (Hong Kong) Limited,978-962-07-6449-3,,pbk.,$,128.00,,,,,,Hong Kong,2010,"ii, 209 p. : ill. (some col.) ; 22 cm.",Includes bibliographical references,
