serial,title_eng,title_chi,language,author,detailed_authorship,publisher,ISBN_1,ISSN_1,medium_1,price_1_currency,price_1,ISBN_2,ISSN_2,medium_2,price_2_currency,price_2,location_of_publication,year_of_publication,format,details,edition
2014-01665,CHINA TIANYI HOLDINGS LIMITED China Tianyi Holdings Limited interim report 2013/2014,中國天溢控股有限公司中期報告2013,English,2014,,China Tianyi Holdings Limited,,,,,,,,,,,Hong Kong,2014,"60, 60 p. ; 21 cm.",Text in Chinese and English Unpriced (pbk.),
2014-00209,CHINA TRENDS HOLDINGS LIMITED China Trends Holdings Limited third quarterly report 2013,中國趨勢控股有限公司二零一三年第三季度業績報告,English,,,China Trends Holdings Limited,,,,,,,,,,,Hong Kong,2013,"18, 18 p. ; 21 cm.",Text in Chinese and English Unpriced (pbk.),
2014-01188,CHINA U-TON HOLDINGS LIMITED China U-Ton Holdings Limited 2013 third quarterly report,中國優通控股有限公司2013第三季度業績報告,English,,,China U-Ton Holdings Limited,,,,,,,,,,,Hong Kong,2013,"48, 48 p. ; 29 cm.",Text in Chinese and English Unpriced (pbk.),
2014-01138,CHINA WATER AFFAIRS GROUP LIMITED China Water Affairs Group Limited interim report 2013/14,中國水務集團有限公司2013,English,14中期報告,,China Water Affairs Group Limited,,,,,,,,,,,Hong Kong,2013,"34, 34 p. ; 21 cm.",Text in Chinese and English Unpriced (pbk.),
2014-02264,"CHINA WATER INDUSTRY GROUP LIMITED China Water Industry Group Limited proposal for renewal of new issue mandate and notice of extraordinary general meeting, 25 February 2014","中國水業集團有限公司建議更新新發行授權及股東特別大會通告,二零一四年二月二十五日",English,,,China Water Industry Group Limited,,,,,,,,,,,Hong Kong,2014,"22, 22 p. ; 28 cm.",Text in Chinese and English Unpriced (pbk.),
2014-00571,CHINA’S “Going Out” policy : Guangdong’s demand for professional services,,English,Hong Kong Trade Development Council,,Hong Kong Trade Development Council,978-988-12133-9-6,,pbk.,$,200.00,,,,,,Hong Kong,2013,"ii, 34 p. : col. charts ; 26 cm.",HKTDC research,
2014-02121,CHINESE ENERGY HOLDINGS LIMITED Chinese Energy Holdings Limited third quarterly report 2013,華夏能源控股有限公司2013第三季度報告,English,,,Chinese Energy Holdings Limited,,,,,,,,,,,Hong Kong,2014,"16, 16 p. ; 21 cm.",Text in Chinese and English Unpriced (pbk.),
2014-01165,CHINESE FOOD AND BEVERAGE GROUP LIMITED Chinese Food and Beverage Group Limited interim report 2013,華人飲食集團有限公司中期業績報告2013,English,,,Chinese Food and Beverage Group Limited,,,,,,,,,,,Hong Kong,2013,"32, 32 p. ; 21 cm.",Text in Chinese and English Unpriced (pbk.),
2014-01506,CHINESE PEOPLE HOLDINGS COMPANY LIMITED Chinese People Holdings Company Limited interim report 2013,中民控股有限公司中期報告2013,English,,,Chinese People Holdings Company Limited,,,,,,,,,,,Hong Kong,2013,60 p. : charts ; 29 cm.,Text in Chinese and English Unpriced (pbk.),
2014-01175,"CHINESE STRATEGIC HOLDINGS LIMITED Chinese Strategic Holdings Limited major and connected transaction in relation to the disposal of convertible bonds and notice of SGM, 18 December 2013","華人策略控股有限公司有關出售可換股債券之重大及關連交易及股東特別大會通告,二零一三年十二月十八日",English,,,Chinese Strategic Holdings Limited,,,,,,,,,,,Hong Kong,2013,"49, 49 p. ; 28 cm.",Text in Chinese and English Unpriced (pbk.),
2014-00203,CHINESE STRATEGIC HOLDINGS LIMITED Chinese Strategic Holdings Limited third quarterly report 2013,華人策略控股有限公司二零一三年第三季度報告,English,,,Chinese Strategic Holdings Limited,,,,,,,,,,,Hong Kong,2013,"18, 18 p. ; 21 cm.",Text in Chinese and English Unpriced (pbk.),
2014-02171,CHINESE valuation standards 2013,,English,,,Wolters Kluwer Hong Kong Limited,978-988-12215-5-1,,pbk.,$,400.00,,,,,,Hong Kong,2013,"xi, 160 p. : chart ; 23 cm.",Business series ; 1970H,
2014-01145,"CHINNEY INVESTMENTS, LIMITED Chinney Investments, Limited interim report 2013/14",建業實業有限公司2013,English,14中期報告,,"Chinney Investments, Limited",,,,,,,,,,,Hong Kong,2013,"38, 38 p. ; 29 cm.",Text in Chinese and English Unpriced (pbk.),
2014-00354,Albert Schweitzwe : a loving heart,,English,"CHIU, Aman",Aman Chiu ; illustrated by Johnson Chiang,World Publishing Co,978-962-432-949-0,,pbk.,$,40.00,,,,,,Hong Kong,2013,39 p. : col. ill. ; 23 cm.,"World leaders for young readers. Level 2, Doctor",
2014-00355,Aung San Suu Kyi : the lady,,English,"CHIU, Aman",Aman Chiu ; illustrated by Johnson Chiang,World Publishing Co,978-962-432-955-1,,pbk.,$,40.00,,,,,,Hong Kong,2013,39 p. : col. ill. ; 23 cm.,"World leaders for young readers. Level 2, Democracy fighter",
2014-00349,Bruce Lee : the dragon of the east,,English,"CHIU, Aman",Aman Chiu ; illustrated by Johnson Chiang,World Publishing Co,978-962-432-939-1,,pbk.,$,40.00,,,,,,Hong Kong,2013,39 p. : col. ill. ; 23 cm.,"World leaders for young readers. Level 1, Kung fu master",
2014-00357,Confucius : the greatest teacher of all time,,English,"CHIU, Aman",Aman Chiu ; illustrated by Johnson Chiang,World Publishing Co,978-962-432-958-2,,pbk.,$,40.00,,,,,,Hong Kong,2013,39 p. : col. ill. ; 23 cm.,"World leaders for young readers. Level 3, Teacher",
2014-00351,Frederic Chopin : the Polish soil,,English,"CHIU, Aman",Aman Chiu ; illustrated by Johnson Chiang,World Publishing Co,978-962-432-946-9,,pbk.,$,40.00,,,,,,Hong Kong,2013,39 p. : col. ill. ; 23 cm.,"World leaders for young readers. Level 2, Pianist",
2014-00358,Galileo Galilei : far beyond the sky,,English,"CHIU, Aman",Aman Chiu ; illustrated by Johnson Chiang,World Publishing Co,978-962-432-959-9,,pbk.,$,40.00,,,,,,Hong Kong,2013,39 p. : col. ill. ; 23 cm.,"World leaders for young readers. Level 3, Astronomer",
2014-00347,Hans Christian Anderson : that’s very strange!,,English,"CHIU, Aman",Aman Chiu ; illustrated by Johnson Chiang,World Publishing Co,978-962-432-936-0,,pbk.,$,40.00,,,,,,Hong Kong,2013,39 p. : col. ill. ; 23 cm.,"World leaders for young readers. Level 1, Fairy tale writer",
2014-00353,Li Shizhen : the amazing herb,,English,"CHIU, Aman",Aman Chiu ; illustrated by Johnson Chiang,World Publishing Co,978-962-432-948-3,,pbk.,$,40.00,,,,,,Hong Kong,2013,39 p. : col. ill. ; 23 cm.,"World leaders for young readers. Level 2, TCM doctor",
2014-00352,Lin Zexu : the plant of joy,,English,"CHIU, Aman",Aman Chiu ; illustrated by Johnson Chiang,World Publishing Co,978-962-432-947-6,,pbk.,$,40.00,,,,,,Hong Kong,2013,39 p. : col. ill. ; 23 cm.,"World leaders for young readers. Level 2, Anti-drug hero",
2014-00350,"Martin Luther King, Jr. : your are beautiful in your way",,English,"CHIU, Aman",Aman Chiu ; illustrated by Johnson Chiang,World Publishing Co,978-962-432-935-3,,pbk.,$,40.00,,,,,,Hong Kong,2013,39 p. : col. ill. ; 23 cm.,"World leaders for young readers. Level 1, Civil rights leader",
2014-00348,Sun Yat-sen : let’s change it!,,English,"CHIU, Aman",Aman Chiu ; illustrated by Johnson Chiang,World Publishing Co,978-962-432-937-7,,pbk.,$,40.00,,,,,,Hong Kong,2013,39 p. : col. ill. ; 23 cm.,"World leaders for young readers. Level 1, Revolutionary",
2014-00356,Zheng He : journeys to the west,,English,"CHIU, Aman",Aman Chiu ; illustrated by Johnson Chiang,World Publishing Co,978-962-432-957-5,,pbk.,$,40.00,,,,,,Hong Kong,2013,39 p. : col. ill. ; 23 cm.,"World leaders for young readers. Level 3, Captain",
2014-01230,"CHIU, Stephen W. K. The fall of Hong Kong movies : a postmortem investigative report",,English,"Stephen W.K. Chiu, Victor K. W",,The Chinese University of Hong Kong. Hong Kong Institute of Asia-Pacific Studies,978-962-441-225-3,,pbk.,$,20.00,,,,,,Hong Kong,2013,46 p. : charts ; 22 cm.,(Occasional paper (Hong Kong Institute of Asia-Pacific Studies) ; No. 225) Text partially in Chinese,
2014-01229,"CHIU, Stephen W. K. What makes organizational restructuring stressful? : a community-level analysis of Hong Kong employees",,English,"Stephen W.K. Chiu, Yeuk-mui Tam",,The Chinese University of Hong Kong. Hong Kong Institute of Asia-Pacific Studies,978-962-441-220-8,,pbk.,$,20.00,,,,,,Hong Kong,2012,38 p. ; 22 cm.,(Occasional paper (Hong Kong Institute of Asia-Pacific Studies) ; No. 220) Text partially in Chinese,
2014-00082,"CHOI, Amy Wai Ming The classic of tendon transformation metaphor balances : to live out your greatness",,English,"Amy Choi Wai Ming, Conrad Ho Siu Chan",,Brain Body Centre Limited,978-988-19866-3-4,,sp,$,90.00,,,,,,Hong Kong,2012,32 p. : ill. ; 30 cm.,,
2014-00081,"CHOI, Amy Wai Ming Unsere “Grobe” leben : der klassiker der sehnentransformation metaphern balancen",,English,"Amy Choi Wai Ming, Conrad Ho Siu Chan",,Brain Body Centre Limited,978-988-19866-4-1,,sp,$,160.00,,,,,,Hong Kong,2012,34 p. : ill. ; 30 cm.,Text in German,
2014-01148,CHOW TAI FOOK JEWELLERY GROUP LIMITED Chow Tai Fook Jewellery Group Limited interim report 2013/2014,周大福珠寶集團有限公司2013,English,2014中期報告,,Chow Tai Fook Jewellery Group Limited,,,,,,,,,,,Hong Kong,2013,56 p. : col. charts ; 29 cm.,Glossary Text in Chinese and English Unpriced (pbk.),
2014-00229,CHRISTIAN FAMILY SERVICE CENTRE Christian Family Service Centre 2012-2013 annual report,基督教家庭服務中心2012- 2013年報,English,,,Christian Family Service Centre,,,,,,,,,,,Hong Kong,2013,"134 p. : col. ill., col. port ; 30 cm.",Text in Chinese and English Unpriced (pbk.),
2014-01204,COASTAL GREENLAND LIMITED Coastal Greenland Limited interim report 2013,沿海綠色家園有限公司二零一三年中期報告,English,,,Coastal Greenland Limited,,,,,,,,,,,Hong Kong,2013,"54, 54 p. ; 21 cm.",Text in Chinese and English Unpriced (pbk.),
2014-01198,CODE AGRICULTURE (HOLDINGS) LIMITED Code Agriculture (Holdings) Limited first quarterly report 2013,科地農業控股有限公司二零一三年第一季度報告,English,,,Code Agriculture (Holdings) Limited,,,,,,,,,,,Hong Kong,2013,"12, 12 p. ; 29 cm.",Unpriced (pbk.),
2014-01505,CODE AGRICULTURE (HOLDINGS) LIMITED Code Agriculture (Holdings) Limited interim report 2013,科地農業控股有限公司二零一三年中期報告,English,,,Code Agriculture (Holdings) Limited,,,,,,,,,,,Hong Kong,2014,"30, 30 p. ; 29 cm.",Unpriced (pbk.),
2014-01028,COMPARATIVE education research : approaches and methods,,English,,"edited by Mark Bray, Bob Adamson, Mark Mason",The University of Hong Kong. Comparative Education Research Centre,978-988-17852-8-2,,pbk.,$,250.00,,,,,,Hong Kong,2014,"xvi, 453 p. : ill. ; 25 cm.",(CERC studies in comparative education ; 19) Includes index,2nd ed.
2014-01657,COMPLETE drills in reading : DSE-based exam practice,,English,Domingo Cheng,,Junius Publications,978-988-15991-3-1,,pbk.,$,92.00,,,,,,Hong Kong,2014,126 p. ; 26 cm.,+ 1 key (Magic eye series) Text partially in Chinese,
2014-00108,COMPLICATED companions,,English,Edward Ho ... [et al.],,Elephant Community Press Limited,978-988-16800-2-0,,pbk.,$,80.00,,,,,,Hong Kong,2013,164 p. : ill. ; 21 cm.,,
2014-01815,"COMPUTER, education and information management : proceedings of 2013 International Conference on Computer, Education and Information Management (CEIM 2013), December 21-22, 2013, Singapore",,English,,edited by Jia Wang,"HongKong New Century Cultural Publishing House Co., Limited",978-988-13093-0-3,,pbk.,,Unpriced,,,,,,Hong Kong,2013,163 p. : ill. ; 29 cm.,Includes bibliographical references,
2014-01814,COMPUTER fun. Teacher’s guide,,English,,,Pearson Education Asia Limited,978-988-232-856-3,,pbk.,,Unpriced,,,,,,Hong Kong,2014,16 p. : col. ill. ; 30 cm.,Shared reading programme. Mice series. Theme. Science and technology,
2014-00091,COMPUTIME GROUP LIMITED Computime Group Limited interim report 2013/2014,金寶通集團有限公司中期報告2013,English,2014,,Computime Group Limited,,,,,,,,,,,Hong Kong,2013,"26, 26 p. ; 21 cm.",Text in Chinese and English Unpriced (pbk.),
2014-02163,CONTEMPORARY living space,,English,,,Sandu Publishing Company Limited,978-988-16353-6-5,,,,Unpriced,,,,,,Hong Kong,2013,240 p. : col. ill. ; 29 cm.,Includes index,
2014-00092,CONVENIENCE RETAIL ASIA LIMITED Convenience Retail Asia Limited interim report 2013,利亞零售有限公司2013年中期業績報告,English,,,Convenience Retail Asia Limited,,,,,,,,,,,Hong Kong,2013,"50, 50 p. ; 24 cm.",Text in Chinese and English Unpriced (pbk.),
2014-01032,Lost in Hong Kong,,English,"COOPER, Matthew",written by Matthew Cooper ; illustrated by Fiona Lai,Pangolin Books,978-988-12991-0-9,,pbk.,$,108.00,,,,,,Hong Kong,2013,unpaged : col. ill. ; 26 cm.,,
2014-02187,"The law, patriarchy and religious fundamentalism : women’s rights in Pakistan",,English,Liliana Corrieri,,Asian Human Rights Commission Limited,978-962-8314-64-5,,pbk.,,Unpriced,978-962-8314-65-2,,online,,,Hong Kong,2013,254 p. : col. port ; 23 cm.,,
2014-01510,CST MINING GROUP LIMITED CST Mining Group Limited interim report 2013,中科礦業集團有限公司2013中期報告,English,,,CST Mining Group Limited,,,,,,,,,,,Hong Kong,2013,"64, 64 p. : col. ill., col. chart, col. port ; 30 cm.",Unpriced (pbk.),
2014-01195,DAISHO MICROLINE HOLDINGS LIMITED Daisho Microline Holdings Limited interim report 2013-14,大昌微綫集團有限公司中期報告2013-14,English,,,Daisho Microline Holdings Limited,,,,,,,,,,,Hong Kong,2013,"20, 20 p. ; 29 cm.",Text in Chinese and English Unpriced (pbk.),
2014-00586,DECISION and risk analysis,,English,,"edited by Hsiao-Hui Lee, Jingqi Wang",Pearson Education Asia Limited,978-988-232-492-3,,pbk.,$,265.00,,,,,,Hong Kong,2014,"iii, 346 p. : ill., charts ; 28 cm.",,
2014-01637,DELUXE,華麗導航,English,,,Wine Luxe International Limited,,,,,,,,,,,Hong Kong,Jan 2014,63 p. : col ill. ; 30 cm.,Monthly Text in simplified Chinese and English Free,
2014-02253,DEMONSTRATION area of property sales : new experience marketing mode for property development,,English,,edited by Tang Art Design & Information Group Limited.,Tang Art Design & Information Group Limited,978-988-15680-7-6,,,USD,68.00,,,,,,Hong Kong,2013,"336 p. : col. ill., plans (some col.) ; 30 cm.",,
2014-01031,DEPARTMENT OF HEALTH Oral health survey 2011,,English,,,Department of Health,978-962-8868-57-5,,pbk.,,Unpriced,,,,,,Hong Kong,2013,"226 p. : col. ill., col. charts ; 30 cm.",Glossary,
2014-01021,DEPARTMENT OF HEALTH Oral health survey 2011 highlights,,English,,,Department of Health,978-962-8868-60-5,,pbk.,,Unpriced,,,,,,Hong Kong,2013,66 p. : col. charts ; 21 cm.,,
2014-00228,DESIGN for Asia : HKDC awards,給亞洲設計:香港設計中心設計獎,English,,edited and written by Anna Koor ... [et al.],Hong Kong Design Centre Limited,978-988-97784-6-0,,pbk.,$,450.00,,,,,,Hong Kong,2013,259 p. : ill. (some col.) ; 27 cm.,Includes index Text in Chinese and English,
2014-01502,DESON DEVELOPMENT INTERNATIONAL HOLDINGS LIMITED Deson Development International Holdings Limited interim report 2013,迪臣發展國際集團有限公司中期報告2013,English,,,Deson Development International Holdings Limited,,,,,,,,,,,Hong Kong,2013,"38, 38 p. ; 21 cm.",Text in Chinese and English Unpriced (pbk.),
2014-01215,DICKSON CONCEPTS (INTERNATIONAL) LIMITED Dickson Concepts (International) Limited interim report 2013-2014,廸生創建(國際)有限公司中期報告書2013-2014,English,,,Dickson Concepts (International) Limited,,,,,,,,,,,Hong Kong,2013,"26, 26 p. ; 21 cm.",Text in Chinese and English Unpriced (pbk.),
2014-01151,DIGITAL CHINA HOLDINGS LIMITED Digital China Holdings Limited 2013/14 interim report,神州數碼控股有限公司2013,English,14中期報告,,Digital China Holdings Limited,,,,,,,,,,,Hong Kong,2013,"32, 32 p. ; 28 cm.",Text in Chinese and English Unpriced (pbk.),
2014-01194,DIRECTEL HOLDINGS LIMITED Directel Holdings Limited third quarterly report 2013,直通電訊控股有限公司第三季度業績報告2013,English,,,Directel Holdings Limited,,,,,,,,,,,Hong Kong,2013,"18, 18 p. ; 29 cm.",Text in Chinese and English Unpriced (pbk.),
2014-02347,DISNEY.FAIRIES. A fairy frost,,English,,"written by Tennant Redbank ; illustrated by Denise Shimabukuro, the Disney Storybook Artists",Active Minds Limited,978-988-8155-37-8,,,$,39.90,,,,,,Hong Kong,2012,48 p. : col. ill. ; 23 cm.,Learning ladder. 4,
2014-02345,DISNEY.FAIRIES. Secret of the wings. New friends,,English,,written by Kitty Richards ; illustrated by the Disney Storybook Artists,Active Minds Limited,978-988-8155-34-7,,,$,39.90,,,,,,Hong Kong,2012,43 p. : col. ill. ; 23 cm.,Learning ladder. 3,
2014-02344,DISNEY.FAIRIES. The perfect pumpkin hunt,,English,,"written by Gail Herman ; illustrated by Adrienne Brown, Loren Vasquez, Manuela Razzi",Active Minds Limited,978-988-8155-35-4,,,$,39.90,,,,,,Hong Kong,2012,48 p. : col. ill. ; 23 cm.,Learning ladder. 3,
2014-02346,DISNEY.FAIRIES. TinkerBell and lost treasure. Tink’s treasure hunt,,English,,written by Melissa Lagonegro ; illustrated by Denise Shimabukuro ... [et al.],Active Minds Limited,978-988-8155-36-1,,,$,39.90,,,,,,Hong Kong,2012,48 p. : col. ill. ; 23 cm.,Learning ladder. 3,
2014-02341,DISNEY. Lady and the tramp,,English,,adapted by Delphine Finnegan ; illustrated by the Disney Storybook Artists,Active Minds Limited,978-988-8155-31-6,,,$,39.90,,,,,,Hong Kong,2012,31 p. : col. ill. ; 23 cm.,Learning ladder. 2,
2014-02333,"DISNEY.PIXAR. Brave. Oh, brother!",,English,,"written by Apple Jordan ; illustrated by Studio IBOIX, Maria Elena Naggi",Active Minds Limited,978-988-8155-26-2,,,$,39.90,,,,,,Hong Kong,2012,32 p. : col. ill. ; 23 cm.,Learning ladder. 1,
2014-02338,DISNEY.PIXAR. Cars. Driving school,,English,,written by Kristen L. Depken ; illustrated by the Disney Storybook Artists,Active Minds Limited,978-988-8155-41-5,,,$,39.90,,,,,,Hong Kong,2013,23 p. : col. ill. ; 23 cm.,Learning ladder. 2,
